,logFC,logCPM,PValue,QValue
ENSGALG00000032428,4.88569837977663,5.81628643739799,2.86049060571692e-83,4.90173670195652e-79
ENSGALG00000009639,9.73644870886234,6.66590380576665,1.69118235714363e-73,1.44900504360066e-69
ENSGALG00000026970,4.67638324370367,9.27046468869636,8.43913370412558e-51,4.82043317179653e-47
ENSGALG00000011190,3.57566507464129,7.60137883818518,5.3567677611696e-42,2.29483930888506e-38
ENSGALG00000033087,3.67476872929808,7.43402855916634,3.2336399725029e-39,1.10823309137619e-35
ENSGALG00000023709,5.11945734226774,5.74348329508882,2.90121491162542e-38,8.28586978760219e-35
ENSGALG00000029569,3.35237426778189,7.21200812746486,4.69910699932318e-37,1.15034139343432e-33
ENSGALG00000037629,5.37067895828414,9.07184770770202,5.98852062046913e-37,1.28274111690449e-33
ENSGALG00000010149,4.4989023469184,8.38985820658876,1.20064623623626e-36,2.28603043379384e-33
ENSGALG00000045814,5.67058507592836,3.82084140302252,4.73841874749053e-35,8.11975436569977e-32
ENSGALG00000000720,3.46366247846562,9.278564191596,2.82464526458868e-34,4.40028375036287e-31
ENSGALG00000003624,4.44911308915066,4.94814932639164,1.78557816193965e-33,2.35366672176906e-30
ENSGALG00000019094,3.66448131560744,7.24368065691197,1.75844947477631e-33,2.35366672176906e-30
ENSGALG00000015662,8.13399377328259,4.22687869206933,3.0933284572278e-33,3.78623403164682e-30
ENSGALG00000007780,2.41393762028472,5.64370846540416,7.07696575597451e-33,8.08472567962528e-30
ENSGALG00000042001,6.21151479440311,8.60634628676884,4.70286590213032e-32,5.03676938118157e-29
ENSGALG00000013723,6.82175021301132,10.3610165092301,6.19492983469327e-32,6.24448927337082e-29
ENSGALG00000031306,-3.61844991515974,4.6295487460076,8.86273613212583e-32,8.43732479778379e-29
ENSGALG00000037170,3.12592247442614,5.32760440614228,1.05677980123934e-31,9.53104140738807e-29
ENSGALG00000045534,3.95789840838759,6.82976409536218,5.41784182450061e-31,4.64200687523212e-28
ENSGALG00000030268,2.55619352668542,7.74280104718007,8.95477340058746e-31,7.15129382189029e-28
ENSGALG00000030571,3.83927958057545,6.20608675758921,9.18116620457437e-31,7.15129382189029e-28
ENSGALG00000014811,3.69782827780583,8.84826483696748,1.23597933424278e-30,9.20858342242798e-28
ENSGALG00000013754,3.33137807021569,5.52177391885476,1.44576342017969e-29,1.0322750820083e-26
ENSGALG00000026152,4.48959986101622,9.87599991989754,1.68636588079217e-28,1.15590262933019e-25
ENSGALG00000015712,7.27418236462579,6.87340855052639,1.9296077284194e-28,1.27175992439211e-25
ENSGALG00000001558,3.77875582930462,8.99398421934292,3.6218218952057e-28,2.29864962949055e-25
