,logFC,logCPM,PValue,QValue
ENSGALG00000008095,2.17709791729902,3.92223124342355,2.29966615182818e-17,2.86116898812896e-13
ENSGALG00000003085,4.27581709510954,4.13132665431748,3.33936623264351e-17,2.86116898812896e-13
ENSGALG00000032398,3.01782401872386,3.12667020367426,1.23583388320503e-16,7.05908314086715e-13
ENSGALG00000012836,2.76228896220543,3.47119509839872,1.42537551830787e-15,6.1063087204309e-12
ENSGALG00000015874,3.57310339486839,1.77182086399313,1.1579131972307e-13,3.96840010954907e-10
ENSGALG00000016931,3.35884261873809,1.2848602385167,3.75703008349988e-13,1.07300779184757e-09
ENSGALG00000008803,2.93238451559993,1.23709904832623,9.47288234703579e-12,2.31896159855436e-08
ENSGALG00000000791,3.28263567938918,2.89748482380091,1.35067546611274e-11,2.89314684841349e-08
ENSGALG00000009731,2.24144631958445,4.19553396075478,1.52775756432653e-11,2.90885040247771e-08
ENSGALG00000011967,2.18993827117823,2.97722649737598,4.43400644148058e-11,6.90737585283738e-08
ENSGALG00000045185,4.28199509070133,1.67182515960218,4.38885129183451e-11,6.90737585283738e-08
ENSGALG00000015360,2.53036932342246,2.37955633857738,1.200458556043e-10,1.71425481802941e-07
ENSGALG00000048349,2.65170425883174,2.28330509100959,1.34159495931172e-10,1.76842855559736e-07
ENSGALG00000006267,2.96713196289379,4.00093254219934,1.59292123039189e-10,1.94973558599968e-07
ENSGALG00000017025,3.77892344870876,1.80471644830208,2.07757649077874e-10,2.37342338306563e-07
ENSGALG00000010537,2.6807883091134,1.13509074308635,2.66460376759536e-10,2.85379063509463e-07
ENSGALG00000032270,2.74591374136418,3.04603703050852,5.17815899028736e-10,5.21958426220965e-07
ENSGALG00000004195,2.75740449991481,4.47828258389945,5.83491017496596e-10,5.55483448656759e-07
ENSGALG00000030022,2.46084178753499,2.23241084254286,1.05856717949691e-09,9.54716167782051e-07
ENSGALG00000008233,4.53486363207232,2.5768905575144,1.2844360839591e-09,1.10050483673616e-06
ENSGALG00000012160,3.10062204697114,1.40186489916913,1.6767896749661e-09,1.36653172303106e-06
ENSGALG00000007354,4.65041388477025,1.30766212527151,1.75441747821448e-09,1.36653172303106e-06
ENSGALG00000007768,4.92097139435453,2.46233364960039,2.42506893420382e-09,1.73149921902152e-06
ENSGALG00000041923,1.71445415780251,4.23587797604222,2.38794119815797e-09,1.73149921902152e-06
ENSGALG00000004161,2.67753513725193,3.78936204458553,2.93023082577375e-09,2.00849741721836e-06
ENSGALG00000010120,3.71432127414501,2.0528681864663,4.34267767666459e-09,2.86215864105094e-06
ENSGALG00000048771,4.30216574418086,3.36853134146502,5.08126799392575e-09,3.22491142014488e-06
ENSGALG00000011914,2.01638879413297,2.34156180081416,8.1610795684906e-09,4.99458069591625e-06
ENSGALG00000030597,3.13275283755261,2.79642583953171,8.83998779195479e-09,5.22351830354956e-06
ENSGALG00000034505,2.00648695000814,1.30396919367378,1.07518872250931e-08,6.14147798297318e-06
ENSGALG00000001491,2.01146234161349,3.13345995343361,1.19708255142332e-08,6.61716341973874e-06
ENSGALG00000011275,4.15185109091202,0.495832473992862,1.53737345916328e-08,7.98316108976421e-06
ENSGALG00000014801,1.93958640492646,4.7607939018984,1.5283556618754e-08,7.98316108976421e-06
ENSGALG00000038411,3.72112503328287,0.86368817684958,1.66743058867897e-08,8.40385016694201e-06
ENSGALG00000003484,3.11819120680706,1.19673721214615,3.79408159692282e-08,1.80598284013526e-05
ENSGALG00000038817,4.2007525365783,-0.534342826879271,3.79058478860749e-08,1.80598284013526e-05
ENSGALG00000016692,3.88214231844133,1.02670610108998,6.01431607572025e-08,2.78544108847411e-05
ENSGALG00000006016,2.91965416698978,0.541102178384613,7.53254784508276e-08,3.39678262824574e-05
ENSGALG00000004444,3.5887106789101,0.935422942836713,8.15015910400934e-08,3.58105452323857e-05
ENSGALG00000002781,2.71084395136326,2.30408551182129,1.1022350860254e-07,4.62263478534776e-05
ENSGALG00000043642,4.149079440596,2.71762203260497,1.10602256185375e-07,4.62263478534776e-05
ENSGALG00000004048,1.69340721063345,3.9844814250517,1.15329825561208e-07,4.70545688289727e-05
ENSGALG00000036892,4.43972783974573,2.39106479180367,1.45096919785624e-07,5.78228097080572e-05
ENSGALG00000006525,3.21375272690435,1.25114166479821,1.54002565259169e-07,5.99769990518437e-05
ENSGALG00000051068,1.83604806567563,5.4908476485173,1.62354882535678e-07,6.18247392695861e-05
ENSGALG00000037453,2.2666370147465,2.69001233344292,2.62790199327138e-07,9.7895062079779e-05
ENSGALG00000007507,3.11413718054078,0.892386623745008,2.71861648661846e-07,9.91196002440296e-05
ENSGALG00000054769,2.00830058651369,1.16933252250965,2.92450594836672e-07,0.000102274150880025
ENSGALG00000002175,3.14040752411816,1.07232538584173,2.91207444588041e-07,0.000102274150880025
ENSGALG00000017128,2.42912647632108,2.13921281547082,3.05981756206029e-07,0.00010486606748693
ENSGALG00000030176,1.22364539552429,4.70218640754835,3.81440217388569e-07,0.000128163913042559
ENSGALG00000054015,2.56692376913479,1.06180145248554,3.943779594686e-07,0.00012996270602796
ENSGALG00000008713,2.49974667853887,3.09870217822681,4.55498967108529e-07,0.000147272269818335
ENSGALG00000009032,4.6095016583711,-1.74577531169552,5.25036391631802e-07,0.000163582247400046
ENSGALG00000040397,2.24913938985326,1.09151764230521,5.23571501383514e-07,0.000163582247400046
ENSGALG00000012281,1.07147535126773,5.68343389557208,6.09765692949652e-07,0.00018331482305939
ENSGALG00000014963,-1.67038770706324,6.04415693377406,5.99369947945528e-07,0.00018331482305939
ENSGALG00000036645,3.38622973568716,3.12670990750494,7.19700289740715e-07,0.000212634209741326
ENSGALG00000000154,-1.02652236511964,5.69189038729304,7.57909373535071e-07,0.00022012771228639
ENSGALG00000042227,-1.68055082139385,5.57590593645076,7.8681069711624e-07,0.000224713135096398
ENSGALG00000031553,2.38327671113595,2.4643052487549,8.00549819380849e-07,0.000224888880408364
ENSGALG00000009157,5.22216829896237,1.75829807850122,8.33711628343067e-07,0.000230427136504626
ENSGALG00000025810,3.56990342714185,2.89221735230248,9.89091704374393e-07,0.000269032943589835
ENSGALG00000002346,2.27686541874969,2.28403470755605,1.04662001569222e-06,0.000280232509201591
ENSGALG00000054793,2.28959479695513,2.85111204818664,1.16374697039811e-06,0.000306799508996031
ENSGALG00000010195,1.91344614179997,2.25388133608782,1.35909687495944e-06,0.000352870970444014
ENSGALG00000008827,1.79934497563983,6.01720814651544,1.46281702346641e-06,0.000374131828568962
ENSGALG00000013420,3.41155592622681,2.07415023432676,1.61701501707707e-06,0.00040748778430342
ENSGALG00000001506,3.74054515758743,1.54100612923943,1.70973027560966e-06,0.000424607797142711
ENSGALG00000004897,3.6706974804732,2.14301872041509,1.7578877535443e-06,0.000430330922067644
ENSGALG00000008980,-2.85383097142332,1.43117576023617,2.55512074363448e-06,0.000616683789618599
ENSGALG00000043799,2.22530641418551,1.7591093407788,2.74205727358585e-06,0.000652609631113432
ENSGALG00000003948,1.34971331727045,6.08789323523602,2.87531895476114e-06,0.000674951583682012
ENSGALG00000016609,2.48948565203901,1.65236212872563,3.70099905552719e-06,0.000857031348858296
ENSGALG00000007675,-1.73455188962355,3.82897361056278,3.8549220009306e-06,0.000880772578772624
ENSGALG00000006639,5.23195131685152,1.07792631520318,3.98285169718397e-06,0.000886365541336942
ENSGALG00000003584,3.29224446400074,5.03223978463556,3.95428488735386e-06,0.000886365541336942
ENSGALG00000047346,6.88603143151706,-1.71405764968187,4.1625866417963e-06,0.000914488265305403
ENSGALG00000003881,3.41235663247736,1.42517981421145,4.24812695912013e-06,0.000921467133816234
ENSGALG00000039742,2.41390352159943,-0.333634364362543,4.367428643928e-06,0.000935503215529378
ENSGALG00000000251,-1.47037750627855,5.76015740538643,4.53115512670251e-06,0.000958591040137954
ENSGALG00000033834,2.44423784666769,1.45757128879908,4.73037177162635e-06,0.000988532325348648
ENSGALG00000015662,3.18029706133698,4.22687869206933,4.83546089185483e-06,0.000998318769190655
ENSGALG00000032371,2.08419930792507,3.36335197680926,5.10500141801117e-06,0.00104142028927428
ENSGALG00000004687,3.42025775288348,0.723790567792729,5.35386499315375e-06,0.0010793391826198
ENSGALG00000012165,5.08260364778041,2.79706105158905,5.84130635349343e-06,0.00116391425201702
ENSGALG00000007537,2.7620335123845,3.52382129491937,6.02414551236818e-06,0.00118654893678093
ENSGALG00000045842,2.55526896899957,1.88439636951786,6.59141848479371e-06,0.00128352894494801
ENSGALG00000039576,2.65244947467015,2.85097536462033,6.79864155443731e-06,0.0013090058615375
ENSGALG00000026380,5.22628691653796,3.09457249873316,6.91963187472014e-06,0.00131749790894671
ENSGALG00000012277,2.30978342981027,6.21668464451308,7.38349578802566e-06,0.00139036905300668
ENSGALG00000013371,-1.2653685842716,5.29189246992206,7.76610663801226e-06,0.0014355684997494
ENSGALG00000033328,1.00476951303323,5.67009274546379,7.79107554135704e-06,0.0014355684997494
ENSGALG00000001616,3.60404015070944,1.65039425377342,8.23513506239989e-06,0.00149089480099735
ENSGALG00000009854,4.76507215650262,1.28866029966308,8.35235182631569e-06,0.00149089480099735
