,logFC,logCPM,PValue,QValue
ENSGALG00000000608,4.44736387505009,5.25494549579742,4.62466015021122e-40,6.14293607752556e-36
ENSGALG00000048771,4.06873433174958,4.67359099352824,8.36104895297254e-33,5.55299066211671e-29
ENSGALG00000012165,4.58135607449396,4.21544413059872,2.4082605412453e-32,7.99723119234032e-29
ENSGALG00000033231,5.38224325967768,3.77111753755536,1.97862056319399e-32,7.99723119234032e-29
ENSGALG00000006110,4.96183264027597,4.51864230199054,6.22645251225179e-32,1.65411937440481e-28
ENSGALG00000026380,5.21084165398981,4.51780252285104,1.23523455831908e-30,2.73460343969205e-27
ENSGALG00000023933,3.66781124592388,5.90155499282511,9.94768378751776e-29,1.88764405356569e-25
ENSGALG00000003085,4.68836509149441,5.22055111362172,6.81495241675038e-27,1.13153766189619e-23
ENSGALG00000004195,3.15458204384751,5.4136592598636,1.63940321817571e-26,2.30176137470939e-23
ENSGALG00000029446,3.68077514779581,5.54524431781377,1.7328625872991e-26,2.30176137470939e-23
ENSGALG00000051984,3.56687354203431,5.68257784771269,3.15963108017018e-26,3.81539814890005e-23
ENSGALG00000003584,3.50002919312466,6.25529376049129,4.27493313235125e-26,4.73199473308514e-23
ENSGALG00000007768,4.30185009831194,3.76187580058729,1.10686815015821e-25,1.13096381835012e-22
ENSGALG00000026098,3.86167180570415,5.7913495898865,3.20671060902883e-24,3.042481215695e-21
ENSGALG00000034742,3.57381693751266,4.34245449680284,4.66597894516272e-24,3.87363739553728e-21
ENSGALG00000053121,3.20324010462995,7.48618427848186,4.49323147965603e-24,3.87363739553728e-21
ENSGALG00000008233,4.35590347288417,3.97502609144114,1.82112854534204e-23,1.42294414516343e-20
ENSGALG00000029940,3.60195991346207,5.68292443824767,2.56218847277011e-23,1.8907527491003e-20
ENSGALG00000008997,5.16000057027266,6.47716642384656,4.57026403613264e-23,3.19509564168157e-20
ENSGALG00000028664,3.69890853989183,4.61877124002128,7.74125408315885e-23,5.14135389932995e-20
ENSGALG00000036892,3.65441410640257,3.68550122150348,2.56197760746805e-21,1.62051183619039e-18
ENSGALG00000043642,4.43689808856359,4.0487429512179,3.15923291284443e-21,1.90745867187785e-18
ENSGALG00000006639,6.48124254054168,2.4271738643734,9.14302460301358e-21,5.28029546964476e-18
ENSGALG00000025810,3.22827947031458,4.13226873116465,3.46229508322682e-19,1.91623606627091e-16
ENSGALG00000008584,4.20530353777967,3.971172148231,4.82773764173386e-19,2.56507356380604e-16
ENSGALG00000045185,4.5853681705862,2.75236790610789,6.66146581065514e-19,3.40324039857432e-16
ENSGALG00000006267,2.6946751880574,5.01849547158212,1.5752509840434e-18,7.74965141520314e-16
ENSGALG00000004161,2.69042578348888,4.74821193757354,1.84072960765395e-18,8.73228977802407e-16
ENSGALG00000000791,3.7114230280342,4.00824588593414,2.48154003641152e-18,1.13663090702256e-15
ENSGALG00000014513,5.53273339501619,3.40575163744912,5.42296168208884e-18,2.40110666743954e-15
ENSGALG00000032270,3.19733808750182,3.76343921373356,8.62541137258706e-18,3.69584965361529e-15
ENSGALG00000032717,3.54536633990239,7.68138234054683,1.47082545192348e-17,6.10530452434363e-15
ENSGALG00000004257,3.58243615160118,3.52763749092001,1.85806558757182e-17,7.47899551506561e-15
ENSGALG00000011281,5.70435164009035,2.39901586982275,2.05006044864786e-17,8.00910380570281e-15
ENSGALG00000027786,3.63287012707193,5.95820425062615,3.13206507836585e-17,1.1572477393387e-14
ENSGALG00000015874,4.3499454092542,2.9244090227099,3.13640883958391e-17,1.1572477393387e-14
ENSGALG00000010120,3.5866853028651,3.23152406795992,5.10159143263044e-17,1.83147132431433e-14
ENSGALG00000007537,3.34862100459048,4.5717910651753,1.64452258938327e-16,5.74847198809945e-14
ENSGALG00000051203,5.92156289605829,6.37779946831581,2.05993954022484e-16,6.94034511363249e-14
ENSGALG00000020316,6.72481566802382,6.29611128286244,2.08999325864112e-16,6.94034511363249e-14
ENSGALG00000036645,3.6813361170902,4.0104739103333,2.67210593244448e-16,8.65697148796586e-14
ENSGALG00000006352,3.29519204027783,4.24119300831319,5.08995494943906e-16,1.60975884746188e-13
ENSGALG00000014509,3.65533608076168,4.01200127773298,7.08727079143755e-16,2.18930739355035e-13
ENSGALG00000009157,5.68984308222109,3.16979755645382,7.4685185270456e-16,2.25464389988061e-13
ENSGALG00000017350,2.61485261843525,5.28848518792958,7.99625329359095e-16,2.30900505432105e-13
ENSGALG00000002908,5.22191706157434,2.52847371389812,7.86703701556937e-16,2.30900505432105e-13
ENSGALG00000027454,4.24220059850803,2.83637289178862,9.26067258734227e-16,2.6172237016525e-13
ENSGALG00000002570,2.3466664389451,6.32062410699584,1.27766834774436e-15,3.53568097147673e-13
ENSGALG00000033619,-2.67377045774318,4.05480232803917,3.30645165092822e-15,8.96318311822032e-13
ENSGALG00000011881,3.45449386475139,3.83819563005246,4.42338336315412e-15,1.17511602425552e-12
ENSGALG00000000081,6.15133347358997,5.88127494142716,4.85790757138479e-15,1.26524678962165e-12
ENSGALG00000005038,3.91274249342525,2.6039847708846,5.56976484290988e-15,1.42275358477638e-12
ENSGALG00000008166,2.80183921103759,8.11409800924013,6.20827582563106e-15,1.55593448663882e-12
ENSGALG00000016438,4.6145378150067,2.21687912365141,1.1975820605032e-14,2.94583009438222e-12
ENSGALG00000006076,-3.21381839606143,4.79548029375942,1.85122068953004e-14,4.47086625800501e-12
ENSGALG00000012836,2.42133665726085,4.48477939542284,3.12866334094102e-14,7.42107770673565e-12
ENSGALG00000032335,4.33818141030722,6.73267856343615,4.88694824305426e-14,1.13883041249982e-11
ENSGALG00000039576,3.01001316686793,3.90643753776483,5.00316379526983e-14,1.14581077056154e-11
ENSGALG00000001506,4.29882104253659,2.68149672204936,6.43452471534192e-14,1.44864053887944e-11
ENSGALG00000003821,2.66728442856507,5.20062404823803,1.34930042214966e-13,2.98712625123565e-11
ENSGALG00000032398,2.4201359996125,4.11731951257307,1.63275575280942e-13,3.5553925679619e-11
ENSGALG00000003438,3.36468487921531,3.47853361093704,1.72705921798678e-13,3.70008509556748e-11
ENSGALG00000029035,3.97651249573388,4.58464596909766,1.94231885858466e-13,4.09520974580635e-11
ENSGALG00000017025,3.12828719632329,3.03157561405513,2.05023104086734e-13,4.25519045560013e-11
ENSGALG00000016692,4.14919967631003,2.25623258516272,2.20459849031392e-13,4.50518180720613e-11
ENSGALG00000004897,2.8756785149895,3.30425876987194,2.33995068448868e-13,4.70932802152471e-11
ENSGALG00000002383,3.01645647876708,7.4715447437582,3.74171752722615e-13,7.41809461405149e-11
ENSGALG00000010674,4.68319696912898,2.52338106001166,3.93107744278444e-13,7.67889730478026e-11
ENSGALG00000008713,2.46445259771789,3.93136753386086,4.3776355091473e-13,8.42726557507298e-11
ENSGALG00000030597,2.72360092289918,3.88201933266623,8.89728467866459e-13,1.68832331981002e-10
ENSGALG00000007337,-2.74352147853282,6.92109411389665,1.26505543806685e-12,2.33385158108916e-10
ENSGALG00000050416,-2.84786156566594,8.35097916571692,1.26173788809118e-12,2.33385158108916e-10
